,,,,,,,,,,,,,,,,,,,
420,6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
1 Brand,Model,Type,FL,Diam.,AFOV,Wt.,Eye Relief,Mfr's Field Stop ,Calc.FieldStop,Coatings,Edge black,Elem.,Mag.,Exit Pupil,TFOV,other currency, Price ,420,6.00
Celestron,X-CEL LX,LER,25,1.25,60,,16.0,25.0,26.2,FMC,Y,6,17,4.2,3.41,, $ 92.95 ,420,6.00
Celestron,Zoom,Zoom,8-24,1.25,39-63,,15-18,?, ,FMC,?,?,N/A,N/A,N/A,, $ 92.95 ,420,6.00
Coronado,CeMax,Plossl,12,1.25,52,,8.6,10.5,10.9,FMC,Y,4,35,2.0,1.43,, $ 79.99 ,420,6.00
Coronado,CeMax,Plossl,18,1.25,52,,13.0,18.0,16.3,FMC,Y,4,23,3.0,2.46,, $ 79.99 ,420,6.00
Coronado,CeMax,Plossl,25,1.25,52,,18.0,19.5,22.7,FMC,Y,4,17,4.2,2.66,, $ 79.99 ,420,6.00
Denkmeier Optical,D14-pr,Pair-Wide-Field,15.3,1.25,65,,20.0,?,17.4,FMC,?,?,27,2.6,2.37,, $ 629.00 ,420,6.00
Denkmeier Optical,D21-pr,Pair-Wide-Field,21.6,1.25,65,,20.0,?,24.5,FMC,?,?,19,3.6,3.34,, $ 549.00 ,420,6.00
Denkmeier Optical,LOA 3D-Pair of 1 3D and 1 Neutral,Pair  ,21,1.25,65,,18.0,?,23.8,FMC,Y,5,20,3.5,3.25,, $ 599.00 ,420,6.00
Denkmeier Optical,LOA 3D-Pair of 1 3D and 1 Neutral,Pair  ,32,1.25,50,,18.0,27.0,27.9,FMC,Y,4,13,5.3,3.68,, $ 399.00 ,420,6.00
Denkmeier Optical,LOA Neutral,single,21,1.25,65,,18.0,?,23.8,FMC,Y,5,20,3.5,3.25,, $ 149.00 ,420,6.00
Denkmeier Optical,LOA Neutral,single,32,1.25,50,,18.0,27.0,27.9,FMC,Y,4,13,5.3,3.68,, $ 99.00 ,420,6.00
Denkmeier Optical,Plossl,"Plossl, each",32,1.25,50,,18.0,27.0,27.9,FMC,Y,4,13,5.3,3.68,, $ 119.00 ,420,6.00
Denkmeier Optical,Plossl,"Plossl, pair",32,1.25,50,,18.0,27.0,27.9,FMC,Y,4,13,5.3,3.68,, $ 199.00 ,420,6.00
Discovery,Plossl,Plossl,4,1.25,50,,2.8,?,3.5,?,?,4,105,0.7,0.48,, $ 36.50 ,420,6.00
Discovery,Plossl,Plossl,6.5,1.25,50,,4.6,?,5.7,?,?,4,65,1.1,0.77,, $ 36.50 ,420,6.00
Discovery,Plossl,Plossl,10,1.25,50,,7.0,?,8.7,?,?,4,42,1.7,1.19,, $ 36.50 ,420,6.00
Discovery,Plossl,Plossl,12.5,1.25,50,,8.8,?,10.9,?,?,4,34,2.1,1.49,, $ 36.50 ,420,6.00
Discovery,Plossl,Plossl,15,1.25,50,,10.5,?,13.1,?,?,4,28,2.5,1.79,, $ 36.50 ,420,6.00
Discovery,Plossl,Plossl,20,1.25,50,,14.0,?,17.5,?,?,4,21,3.3,2.38,, $ 36.50 ,420,6.00
Discovery,Plossl,Plossl,25,1.25,50,,17.5,?,21.8,?,?,4,17,4.2,2.98,, $ 36.50 ,420,6.00
Discovery,Plossl,Plossl,30,1.25,50,,21.0,?,26.2,?,?,4,14,5.0,3.57,, $ 36.50 ,420,6.00
Discovery,Plossl,Plossl,40,1.25,40,,28.0,?,27.9,?,?,4,11,6.7,3.81,, $ 36.50 ,420,6.00
Discovery,Series 70,Wide-Field,10,1.25,70,,?,?,12.2,?,?,?,42,1.7,1.67,, $ 79.95 ,420,6.00
Discovery,Series 70,Wide-Field,15,1.25,70,,?,?,18.3,?,?,?,28,2.5,2.50,, $ 79.95 ,420,6.00
Discovery,Series 70,Wide-Field,20,1.25,70,,?,?,24.4,?,?,?,21,3.3,3.33,, $ 79.95 ,420,6.00
Discovery,Series 70,Wide-Field,32,2.00,70,,?,?,39.1,?,?,?,13,5.3,5.33,, $ 149.95 ,420,6.00
Discovery,Zoom,Zoom,7-23,1.25,36-65,,16.6-16.7,?, ,?,?,7,N/A,N/A,N/A,, $ 69.95 ,420,6.00
Discovery,Zoom,Zoom,8-24,1.25,33-54,,10.4-11.4,?, ,?,?,6,N/A,N/A,N/A,, $ 89.95 ,420,6.00
Edmund Optics,RKE (Rank-Kaspereit-Erfle),reverse Kellner,8,1.25,45,,6.7,6.6,6.3,FC,N ,3,53,1.3,0.90,, $ 90.00 ,420,6.00
Edmund Optics,RKE (Rank-Kaspereit-Erfle),reverse Kellner,12,1.25,46,,9.7,9.7,9.6,FC,N ,3,35,2.0,1.32,, $ 90.00 ,420,6.00
Edmund Optics,RKE (Rank-Kaspereit-Erfle),reverse Kellner,21.5,1.25,47,,16.9,17.3,17.6,FC,N ,3,20,3.6,2.36,, $ 90.00 ,420,6.00
Edmund Optics,RKE (Rank-Kaspereit-Erfle),reverse Kellner,28.7,1.25,47,,21.2,23.3,23.5,FC,N ,3,15,4.8,3.18,, $ 90.00 ,420,6.00
Explore Scientific,100 Series,Hyperwide field,5.5,2.00,100,603,10.5,9.6,9.6,FMC,Y,9,76,0.9,1.31,, $ 449.99 ,420,6.00
Explore Scientific,100 Series,Hyperwide field,9,2.00,100,596,12.5,15.7,15.7,FMC,Y,9,47,1.5,2.14,, $ 549.99 ,420,6.00
Explore Scientific,100 Series,Hyperwide field,14,2.00,100,852,14.5,24.4,24.4,FMC,Y,9,30,2.3,3.33,, $ 549.99 ,420,6.00
Explore Scientific,100 Series,Hyperwide field,20,2.00,100,965,14.5,34.8,34.9,FMC,Y,9,21,3.3,4.75,, $ 549.99 ,420,6.00
Explore Scientific,100 Series,Hyperwide field,25,2.00,100,1176,14.5,41.0,43.6,FMC,Y,8,17,4.2,5.59,, $ 849.99 ,420,6.00
Explore Scientific,120 Series,Hyperwide field,9,2.00,120,1295,12.5,21.7,18.8,FMC,Y,12,47,1.5,2.96,, $ 999.99 ,420,6.00
Explore Scientific,"3"" Series",Hyperwide field,30,3.00,100,2353,17.0,52.2,52.4,FMC,Y,8,14,5.0,7.12,, $ 999.99 ,420,6.00
Explore Scientific,52 Series,General Use,3,1.25,52,190,15.0,2.7,2.7,FMC,Y,6,140,0.5,0.37,, $ 79.99 ,420,6.00
Explore Scientific,52 Series,General Use,4.5,1.25,52,190,15.0,4.1,4.1,FMC,Y,6,93,0.8,0.56,, $ 79.99 ,420,6.00
Explore Scientific,52 Series,General Use,6.5,1.25,52,220,15.9,5.9,5.9,FMC,Y,6,65,1.1,0.80,, $ 79.99 ,420,6.00
Explore Scientific,52 Series,General Use,10,1.25,52,185,16.6,9.1,9.1,FMC,Y,6,42,1.7,1.24,, $ 79.99 ,420,6.00
Explore Scientific,52 Series,General Use,15,1.25,52,200,16.3,?,13.6,FMC,Y,?,28,2.5,1.86,, $ 79.99 ,420,6.00
Explore Scientific,52 Series,General Use,20,1.25,52,175,15.0,18.2,18.2,FMC,Y,5,21,3.3,2.48,, $ 79.99 ,420,6.00
Explore Scientific,52 Series,General Use,25,1.25,52,182,16.4,?,22.7,FMC,Y,4,17,4.2,3.10,, $ 89.99 ,420,6.00
Explore Scientific,52 Series,General Use,30,1.25,52,200,19.9,27.2,27.2,FMC,Y,4,14,5.0,3.71,, $ 129.99 ,420,6.00
Explore Scientific,52 Series,General Use,40,2.00,52,385,27.1,36.3,36.3,FMC,Y,4,11,6.7,4.95,, $ 159.99 ,420,6.00
Explore Scientific,62 Series,General Use,5.5,1.25,62,115,12.9,6.7,6.0,FMC,Y,6,76,0.9,0.91,, $ 109.99 ,420,6.00
Explore Scientific,62 Series,General Use,9,1.25,62,115,12.6,10.9,9.7,FMC,Y,6,47,1.5,1.49,, $ 109.99 ,420,6.00
Explore Scientific,62 Series,General Use,14,1.25,62,99,10.4,14.7,15.1,FMC,Y,5,30,2.3,2.01,, $ 109.99 ,420,6.00
Explore Scientific,62 Series,General Use,20,1.25,62,136,14.8,20.9,21.6,FMC,Y,5,21,3.3,2.85,, $ 109.99 ,420,6.00
Explore Scientific,62 Series,General Use,26,1.25,62,220,19.3,27.3,28.1,FMC,Y,5,16,4.3,3.72,, $ 129.99 ,420,6.00
Explore Scientific,62 Series,General Use,32,2.00,62,420,22.2,33.6,34.6,FMC,Y,5,13,5.3,4.58,, $ 169.99 ,420,6.00
Explore Scientific,62 Series,General Use,40,2.00,62,665,28.2,42.2,43.3,FMC,Y,5,11,6.7,5.76,, $ 209.99 ,420,6.00
Explore Scientific,68 Series,Wide-Field,16,1.25,68,159,11.9,18.2,19.0,FMC,Y,6,26,2.7,2.48,, $ 179.99 ,420,6.00
Explore Scientific,68 Series,Wide-Field,20,1.25,68,250,15.3,22.8,23.7,FMC,Y,6,21,3.3,3.11,, $ 179.99 ,420,6.00
Explore Scientific,68 Series,Wide-Field,24,1.25,68,318,18.4,27.2,28.5,FMC,Y,6,18,4.0,3.71,, $ 189.99 ,420,6.00
Explore Scientific,68 Series,Wide-Field,28,2.00,68,454,21.6,31.8,33.2,FMC,Y,6,15,4.7,4.34,, $ 239.99 ,420,6.00
Explore Scientific,68 Series,Wide-Field,34,2.00,68,681,26.4,38.6,40.4,FMC,Y,6,12,5.7,5.27,, $ 319.99 ,420,6.00
Explore Scientific,68 Series,Wide-Field,40,2.00,68,977,31.0,46.0,47.5,FMC,Y,6,11,6.7,6.28,, $ 389.99 ,420,6.00
Explore Scientific,82 LER Series,UltraWideField,4.5,1.25,82,275,15.9,?,6.4,FMC,Y,,93,0.8,0.88,, $ 249.99 ,420,6.00
Explore Scientific,82 LER Series,UltraWideField,6.5,1.25,82,325,16.8,?,9.3,FMC,Y,,65,1.1,1.27,, $ 249.99 ,420,6.00
Explore Scientific,82 LER Series,UltraWideField,8.5,1.25,82,280,15.0,?,12.2,FMC,Y,,49,1.4,1.66,, $ 249.99 ,420,6.00
Explore Scientific,82 Series,UltraWideField,4.7,1.25,82,213,14.0,6.9,6.7,FMC,Y,7,89,0.8,0.94,, $ 199.99 ,420,6.00
Explore Scientific,82 Series,UltraWideField,8.8,1.25,82,227,14.0,12.4,12.6,FMC,Y,7,48,1.5,1.69,, $ 199.99 ,420,6.00
Explore Scientific,82 Series,UltraWideField,11,1.25,82,284,15.0,15.9,15.7,FMC,Y,7,38,1.8,2.17,, $ 199.99 ,420,6.00
Explore Scientific,82 Series,UltraWideField,14,1.25,82,256,15.0,18.9,20.0,FMC,Y,7,30,2.3,2.58,, $ 199.99 ,420,6.00
Explore Scientific,82 Series,UltraWideField,18,2.00,82,398,13.0,25.3,25.8,FMC,Y,6,23,3.0,3.45,, $ 299.99 ,420,6.00
Explore Scientific,82 Series,UltraWideField,24,2.00,82,727,17.0,33.5,34.3,FMC,Y,6,18,4.0,4.57,, $ 329.99 ,420,6.00
Explore Scientific,82 Series,UltraWideField,30,2.00,82,1000,21.0,43.0,42.9,FMC,Y,6,14,5.0,5.87,, $ 369.99 ,420,6.00
Explore Scientific,92 Series,Hyperwide field,12,2.00,92,1017,20.0,19.6,19.3,FMC,Y,8,35,2.0,2.67,, $ 549.99 ,420,6.00
Explore Scientific,92 Series,Hyperwide field,17,2.00,92,1159,19.9,27.4,27.3,FMC,Y,8,25,2.8,3.74,, $ 549.99 ,420,6.00
Fujiyama (Kokusi Kohki),HD Orthoscopic,Orthoscopic,4,1.25,42,,3.4,2.6,2.9,FMC,Y,4,105,0.7,0.35,, $ 95.00 ,420,6.00
Fujiyama (Kokusi Kohki),HD Orthoscopic,Orthoscopic,5,1.25,42,,4.0,3.4,3.7,FMC,Y,4,84,0.8,0.46, , $ 95.00 ,420,6.00
Fujiyama (Kokusi Kohki),HD Orthoscopic,Orthoscopic,6,1.25,42,,4.9,4.2,4.4,FMC,Y,4,70,1.0,0.57,, $ 95.00 ,420,6.00
Fujiyama (Kokusi Kohki),HD Orthoscopic,Orthoscopic,7,1.25,42,,6.1,4.8,5.1,FMC,Y,4,60,1.2,0.65,, $ 95.00 ,420,6.00
Fujiyama (Kokusi Kohki),HD Orthoscopic,Orthoscopic,9,1.25,42,,7.6,6.3,6.6,FMC,Y,4,47,1.5,0.86,, $ 95.00 ,420,6.00
Fujiyama (Kokusi Kohki),HD Orthoscopic,Orthoscopic,12.5,1.25,42,,10.4,9.2,9.2,FMC,Y,4,34,2.1,1.26,, $ 95.00 ,420,6.00
Fujiyama (Kokusi Kohki),HD Orthoscopic,Orthoscopic,18,1.25,42,,15.2,12.5,13.2,FMC,Y,4,23,3.0,1.71, , $ 95.00 ,420,6.00
Fujiyama (Kokusi Kohki),HD Orthoscopic,Orthoscopic,25,1.25,42,,22.2,17.4,18.3,FMC,Y,4,17,4.2,2.37, , $ 95.00 ,420,6.00
Gosky,Amazon/eBay seller of many inexpensive Chinese clones,,,,,,,?, ,,,,N/A,N/A,N/A,,,420,6.00
GSO (Guan Sheng Optical),Plossl,Plossl,4,1.25,50,,2.8,?,3.5,FMC,Y,4,105,0.7,0.48,, $ 28.95 ,420,6.00
GSO (Guan Sheng Optical),Plossl,Plossl,6,1.25,50,,4.2,?,5.2,FMC,Y,4,70,1.0,0.71,, $ 28.95 ,420,6.00
GSO (Guan Sheng Optical),Plossl,Plossl,9,1.25,50,,6.3,?,7.9,FMC,Y,4,47,1.5,1.07,, $ 28.95 ,420,6.00
GSO (Guan Sheng Optical),Plossl,Plossl,12,1.25,50,,8.4,?,10.5,FMC,Y,4,35,2.0,1.43,, $ 29.95 ,420,6.00
GSO (Guan Sheng Optical),Plossl,Plossl,15,1.25,50,,10.5,?,13.1,FMC,Y,4,28,2.5,1.79,, $ 29.95 ,420,6.00
GSO (Guan Sheng Optical),Plossl,Plossl,20,1.25,50,,14.0,?,17.5,FMC,Y,4,21,3.3,2.38,, $ 29.95 ,420,6.00
GSO (Guan Sheng Optical),Plossl,Plossl,25,1.25,50,,17.5,?,21.8,FMC,Y,4,17,4.2,2.98,, $ 29.95 ,420,6.00
GSO (Guan Sheng Optical),Plossl,Plossl,32,1.25,50,,22.4,?,27.9,FMC,Y,4,13,5.3,3.81,, $ 32.95 ,420,6.00
GSO (Guan Sheng Optical),Plossl,Plossl,40,1.25,40,,28.0,?,27.9,FMC,Y,4,11,6.7,3.81,, $ 34.95 ,420,6.00
GSO (Guan Sheng Optical),Superview,Wide-Field,15,1.25,65,,13.0,?,17.0,FMC,Y,4,28,2.5,2.32,, $ 42.95 ,420,6.00
GSO (Guan Sheng Optical),Superview,Wide-Field,20,1.25,67,,18.0,23.5,23.4,FMC,Y,5,21,3.3,3.21,, $ 42.95 ,420,6.00
GSO (Guan Sheng Optical),Superview,Wide-Field,30,2.00,70,,22.0,?,36.7,FMC,Y,5,14,5.0,5.00,, $ 64.95 ,420,6.00
GSO (Guan Sheng Optical),Superview,Wide-Field,42,2.00,58,,30.0,42.0,42.5,FMC,Y,5,10,7.0,5.73,, $ 64.95 ,420,6.00
GSO (Guan Sheng Optical),Superview,Wide-Field,50,2.00,48,,35.0,?,41.9,FMC,Y,5,8,8.3,5.71,, $ 64.95 ,420,6.00
Harry Siebert Optics,Monocentric (add $199 for barlow),Planetary,10,1.25,30,,?,Use w/barlow 1.7/2/2.5/3/3.5/4,5.2,?,N,3,42,1.7,N/A,, $ 199.00 ,420,6.00
Harry Siebert Optics,Monocentric (add $199 for barlow),Planetary,12,1.25,30,,?,Use w/barlow 1.7/2/2.5/3/3.5/4,6.3,?,N,3,35,2.0,N/A,, $ 199.00 ,420,6.00
Harry Siebert Optics,Monocentric (add $199 for barlow),Planetary,14.5,1.25,30,,?,Use w/barlow 1.7/2/2.5/3/3.5/4,7.6,?,N,3,29,2.4,N/A,, $ 199.00 ,420,6.00
Harry Siebert Optics,Monocentric (add $199 for barlow),Planetary,17.5,1.25,30,,?,Use w/barlow 1.7/2/2.5/3/3.5/4,9.2,?,N,3,24,2.9,N/A,, $ 199.00 ,420,6.00
Harry Siebert Optics,Monocentric (add $199 for barlow),Planetary,20,1.25,30,,?,Use w/barlow 1.7/2/2.5/3/3.5/4,10.5,?,N,3,21,3.3,N/A,, $ 199.00 ,420,6.00
Harry Siebert Optics,Monocentric (add $199 for barlow),Planetary,24.5,1.25,30,,?,Use w/barlow 1.7/2/2.5/3/3.5/4,12.8,?,N,3,17,4.1,N/A,, $ 199.00 ,420,6.00
Harry Siebert Optics,Monocentric (add $199 for barlow),Planetary,38.9,2.00,30,,?,Use w/barlow 1.7/2/2.5/3/3.5/4,20.4,?,N,3,11,6.5,N/A,, $ 249.00 ,420,6.00
Harry Siebert Optics,Monocentric (add $199 for barlow),Planetary,50,2.00,30,,?,Use w/barlow 1.7/2/2.5/3/3.5/4,26.2,?,N,3,8,8.3,N/A,, $ 249.00 ,420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,40,2.50,75,,25.0,60.0,52.4,?,?,?,11,6.7,8.19,, $ 899.00 ,420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,40,2.70,75,,25.0,66.0,52.4,?,?,?,11,6.7,9.00,, $ 899.00 ,420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,40,3.00,75,,25.0,67.0,52.4,?,?,?,11,6.7,9.14,, $ 999.00 ,420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,40,4.00,75,,25.0,none,52.4,?,?,?,11,6.7,N/A,," $ 1,499.00 ",420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,40,4.30,75,,25.0,none,52.4,?,?,?,11,6.7,N/A,," $ 1,499.00 ",420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,42,2.50,75,,25.0,60.0,55.0,?,?,?,10,7.0,8.19,, $ 899.00 ,420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,42,2.70,75,,25.0,66.0,55.0,?,?,?,10,7.0,9.00,, $ 899.00 ,420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,42,3.00,75,,25.0,67.0,55.0,?,?,?,10,7.0,9.14,, $ 999.00 ,420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,42,4.00,75,,25.0,none,55.0,?,?,?,10,7.0,N/A,," $ 1,499.00 ",420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,42,4.30,75,,25.0,none,55.0,?,?,?,10,7.0,N/A,," $ 1,499.00 ",420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,50,2.50,70,,25.0,60.0,61.1,?,?,?,8,8.3,8.19,, $ 899.00 ,420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,50,2.70,70,,25.0,66.0,61.1,?,?,?,8,8.3,9.00,, $ 899.00 ,420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,50,3.00,70,,25.0,67.0,61.1,?,?,?,8,8.3,9.14,, $ 999.00 ,420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,50,4.00,70,,25.0,?,61.1,?,?,6,8,8.3,8.33,," $ 1,499.00 ",420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,50,4.30,70,,25.0,?,61.1,?,?,?,8,8.3,8.33,," $ 1,499.00 ",420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,55,2.50,63,,25.0,60.0,60.5,?,?,?,8,9.2,8.19,, $ 899.00 ,420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,55,2.70,65,,25.0,66.0,62.4,?,?,?,8,9.2,9.00,, $ 899.00 ,420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,55,3.00,70,,25.0,67.0,67.2,?,?,?,8,9.2,9.14,, $ 999.00 ,420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,55,4.00,70,,25.0,?,67.2,?,?,6,8,9.2,9.17,," $ 1,499.00 ",420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,55,4.30,70,,25.0,?,67.2,?,?,?,8,9.2,9.17,," $ 1,499.00 ",420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,60,2.50,57,,25.0,60.0,59.7,?,?,?,7,10.0,8.19,, $ 899.00 ,420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,60,2.70,60,,25.0,66.0,62.8,?,?,?,7,10.0,9.00,, $ 899.00 ,420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,60,3.00,65,,25.0,67.0,68.1,?,?,?,7,10.0,9.14,, $ 999.00 ,420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,60,4.00,70,,25.0,?,73.3,?,?,6,7,10.0,10.00,," $ 1,499.00 ",420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,60,4.30,70,,25.0,?,73.3,?,?,?,7,10.0,10.00,," $ 1,499.00 ",420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,65,2.50,53,,25.0,60.0,60.1,?,?,?,6,10.8,8.19,, $ 899.00 ,420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,65,2.70,56,,25.0,66.0,63.5,?,?,?,6,10.8,9.00,, $ 899.00 ,420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,65,3.00,65,,25.0,67.0,73.7,?,?,?,6,10.8,9.14,, $ 999.00 ,420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,65,4.00,65,,25.0,?,73.7,?,?,6,6,10.8,10.06,," $ 1,499.00 ",420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,65,4.30,65,,25.0,?,73.7,?,?,?,6,10.8,10.06,," $ 1,499.00 ",420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,70,2.50,50,,25.0,60.0,61.1,?,?,?,6,11.7,8.19,, $ 899.00 ,420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,70,2.70,52,,25.0,66.0,63.5,?,?,?,6,11.7,9.00,, $ 899.00 ,420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,70,3.00,60,,25.0,67.0,73.3,?,?,?,6,11.7,9.14,, $ 999.00 ,420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,70,4.00,65,,25.0,?,79.4,?,?,6,6,11.7,10.83,," $ 1,499.00 ",420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,70,4.30,65,,25.0,?,79.4,?,?,?,6,11.7,10.83,," $ 1,499.00 ",420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,75,3.00,60,,25.0,?,78.5,?,?,6,6,12.5,10.71,, $ 999.00 ,420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,75,4.00,60,,25.0,?,78.5,?,?,6,6,12.5,10.71,," $ 1,499.00 ",420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,75,4.30,60,,25.0,?,78.5,?,?,?,6,12.5,10.71,," $ 1,499.00 ",420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,80,3.00,60,,25.0,?,83.8,?,?,6,5,13.3,11.43,, $ 999.00 ,420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,80,4.00,60,,25.0,?,83.8,?,?,6,5,13.3,11.43,," $ 1,499.00 ",420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,80,4.30,60,,25.0,?,83.8,?,?,?,5,13.3,11.43,," $ 1,499.00 ",420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,85,4.00,57,,25.0,?,84.6,?,?,6,5,14.2,11.54,," $ 1,499.00 ",420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,85,4.30,57,,25.0,?,84.6,?,?,?,5,14.2,11.54,," $ 1,499.00 ",420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,90,4.00,55,,25.0,?,86.4,?,?,6,5,15.0,11.79,," $ 1,499.00 ",420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,90,4.30,55,,25.0,?,86.4,?,?,?,5,15.0,11.79,," $ 1,499.00 ",420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,95,4.00,55,,25.0,?,91.2,?,?,6,4,15.8,12.44,," $ 1,499.00 ",420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,95,4.30,55,,25.0,?,91.2,?,?,?,4,15.8,12.44,," $ 1,499.00 ",420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,100,4.00,55,,25.0,?,96.0,?,?,6,4,16.7,13.10,," $ 1,499.00 ",420,6.00
Harry Siebert Optics,Observatory Elite Series,Special,100,4.30,55,,25.0,?,96.0,?,?,?,4,16.7,13.10,," $ 1,499.00 ",420,6.00
Harry Siebert Optics,Observatory Series,Special,34,2.00,65,,20.0,?,38.6,?,?,?,12,5.7,5.26,, $ 299.00 ,420,6.00
Harry Siebert Optics,Observatory Series,Special,36,2.00,65,,20.0,?,40.8,?,?,?,12,6.0,5.57,, $ 299.00 ,420,6.00
Harry Siebert Optics,Performance +,General Use,9,1.25,60,,10.0,?,9.4,FMC,?,3,47,1.5,1.29,, $ 49.00 ,420,6.00
Harry Siebert Optics,Performance +,General Use,10,1.25,60,,10.0,?,10.5,FMC,?,3,42,1.7,1.43,, $ 49.00 ,420,6.00
Harry Siebert Optics,Performance +,General Use,14,1.25,60,,14.0,?,14.7,FMC,?,3,30,2.3,2.00,, $ 79.00 ,420,6.00
Harry Siebert Optics,Performance +,General Use,15,1.25,60,,15.0,?,15.7,FMC,?,3,28,2.5,2.14,, $ 79.00 ,420,6.00
Harry Siebert Optics,Performance +,General Use,16,1.25,60,,16.0,?,16.8,FMC,?,3,26,2.7,2.29,, $ 79.00 ,420,6.00
Harry Siebert Optics,Performance +,General Use,17,1.25,60,,16.0,?,17.8,FMC,?,3,25,2.8,2.43,, $ 89.00 ,420,6.00
Harry Siebert Optics,Performance +,General Use,18,1.25,60,,16.0,?,18.8,FMC,?,3,23,3.0,2.57,, $ 89.00 ,420,6.00
Harry Siebert Optics,Performance +,General Use,27,1.25,52,,16.0,?,24.5,FMC,?,3,16,4.5,3.34,, $ 79.00 ,420,6.00
Harry Siebert Optics,Performance +,General Use,35,1.25,49,,25.0,?,29.9,FMC,?,3,12,5.8,4.08,, $ 79.00 ,420,6.00
Harry Siebert Optics,Planesphere BK7,Planetary,3,1.25,?,,?,?, ,?,N,1,140,0.5,N/A,, $ 139.00 ,420,6.00
Harry Siebert Optics,Planesphere BK7,Planetary,3.5,1.25,?,,?,?, ,?,N,1,120,0.6,N/A,, $ 139.00 ,420,6.00
Harry Siebert Optics,Planesphere BK7,Planetary,4.5,1.25,?,,?,?, ,?,N,1,93,0.8,N/A,, $ 139.00 ,420,6.00
Harry Siebert Optics,Planesphere BK7,Planetary,6,1.25,?,,?,?, ,?,N,1,70,1.0,N/A,, $ 139.00 ,420,6.00
Harry Siebert Optics,Planesphere BK7,Planetary,7.5,1.25,?,,?,?, ,?,N,1,56,1.3,N/A,, $ 139.00 ,420,6.00
Harry Siebert Optics,Planesphere Fused Silica,Planetary,3.2,1.25,?,,?,?, ,?,N,1,131,0.5,N/A,, $ 139.00 ,420,6.00
Harry Siebert Optics,Planesphere Fused Silica,Planetary,4,1.25,?,,?,?, ,?,N,1,105,0.7,N/A,, $ 139.00 ,420,6.00
Harry Siebert Optics,Planesphere Fused Silica,Planetary,5,1.25,?,,?,?, ,?,N,1,84,0.8,N/A,, $ 139.00 ,420,6.00
Harry Siebert Optics,Planesphere Fused Silica,Planetary,6.5,1.25,?,,?,?, ,?,N,1,65,1.1,N/A,, $ 139.00 ,420,6.00
Harry Siebert Optics,Starsplitter SS3 Series,Mod.Orthoscopic,2.9,1.25,60,,10.0,?,3.0,C,?,5,145,0.5,0.41,, $ 129.00 ,420,6.00
Harry Siebert Optics,Starsplitter SS3 Series,Mod.Orthoscopic,3.4,1.25,60,,10.0,?,3.6,C,?,5,124,0.6,0.49,, $ 129.00 ,420,6.00
Harry Siebert Optics,Starsplitter SS3 Series,Mod.Orthoscopic,3.9,1.25,60,,10.0,?,4.1,C,?,5,108,0.7,0.56,, $ 129.00 ,420,6.00
